x, y, z
4.121897094529276551e+00, 8.992286714640849610e+00, -5.666376233475889368e-01
4.595486975708440447e+00, 1.090317214133877144e+01, 2.415056469212492063e-01
6.049385659745325050e+00, 8.453820221957718317e+00, -6.526550639067167925e-01
4.399584069524566488e+00, 1.005380227842810115e+01, -7.688511888982330067e-01
5.355050751207845572e+00, 1.011615626931841483e+01, -3.431216070610279556e-02
7.162332889226503241e+00, 9.818105594855444096e+00, 1.604138486535447550e+00
5.004904235544767488e+00, 1.048717346578211007e+01, -1.464323668795513456e+00
8.420406320283669643e+00, 9.170526403184883435e+00, -3.758332744661792985e-02
5.346989856035981425e+00, 9.171694601473626918e+00, -5.053228900643957910e-01
5.174840270557267807e+00, 1.100525652966366863e+01, 2.401545466390800909e-01
4.489209588285823394e+00, 1.028871076663965134e+01, -1.753487165774328949e+00
6.671413765904391724e+00, 9.157874282254248044e+00, 3.606046758790911744e-01
4.819504436107703071e+00, 9.933537089967275691e+00, -2.231376771088011690e-01
2.201944618325313741e+00, 1.072409665030155423e+01, 6.306767236274421484e-02
3.342767757916333515e+00, 9.733808001274226740e+00, 4.108161282584332219e-01
7.344300854905359444e+00, 1.030371548377017099e+01, 1.296973224420990833e+00
4.535694928180670438e+00, 1.143335766461050973e+01, -2.162911712925482122e-01
5.206265683906403652e+00, 1.073926176501328911e+01, -9.173194551557859455e-01
5.322331699854197851e+00, 9.964792406854314777e+00, 2.797926726803792175e-01
3.869725093264043458e+00, 1.025424914627776296e+01, 8.997837396595963488e-01
5.521674598199102668e+00, 1.068535722400747012e+01, -1.287593355556722052e+00
4.118504191006123527e+00, 8.798555579853566400e+00, -7.683372952844312875e-01
6.151917600890206117e+00, 8.916450900695032544e+00, -2.847972374224903458e+00
3.747093806208765088e+00, 1.153202378442593279e+01, 1.852619684229679597e+00
4.271111902725204246e+00, 1.047995766874221424e+01, 4.159443678013339252e-01
6.182443305168256131e+00, 9.365160288056399551e+00, 3.434743404518718068e-01
4.489870906330642342e+00, 1.182476500420514753e+01, -1.181598171563223554e+00
5.810851408726781742e+00, 1.019917982735026207e+01, 1.119082493276632118e+00
3.759431660306116640e+00, 1.030655543365537063e+01, 2.648083233947054471e-01
5.947297296058907001e+00, 8.220090678371818171e+00, 1.982709444082562111e+00
5.113772322156654226e+00, 8.321340272896565082e+00, -1.615407638168311344e+00
4.354785316521599725e+00, 9.123804802112170265e+00, 1.689551805518438199e+00
6.131109258804862350e+00, 9.065000364583433168e+00, -4.486425996307581987e-01
5.292927398287009311e+00, 1.095460266521869030e+01, -1.209242682887852416e+00
6.063738821561132752e+00, 9.531821402569736534e+00, 5.315935456212704802e-01
4.747501389377694281e+00, 1.145993514707668126e+01, 1.359121919276513879e-01
5.338088844267923072e+00, 1.035492764722655146e+01, -1.235177934743036249e-01
6.357671904984924183e+00, 1.028304127028769344e+01, 1.182204472803510376e+00
4.507998799757442221e+00, 9.142319789748858838e+00, 1.069661756272752173e+00
5.210391185012192672e+00, 1.000717101479903093e+01, -8.148912737585559674e-01
5.178373938083910666e+00, 1.033468179713120350e+01, -5.043032380073646931e-02
3.698784448421528648e+00, 9.164161020427952664e+00, 5.302814373596000941e-01
4.676187096813349875e+00, 1.002322246153485175e+01, 1.023726969609639159e+00
4.341967227977638011e+00, 1.010495211726447273e+01, 8.228681915023541293e-01
6.715419244321956249e+00, 9.950304868374006517e+00, 8.081848273141957195e-01
5.047502976071726266e+00, 1.013053272265110749e+01, -8.332507588563061729e-01
5.698415081578305674e+00, 9.085268573898906297e+00, 4.578238542044103521e-01
3.401459034427730899e+00, 8.353481470539303899e+00, 3.722970515796193702e-02
4.314188763388190573e+00, 9.727317407301734775e+00, 1.863963576280094625e-01
4.427462919445416034e+00, 1.055274430534418784e+01, -3.176353585500047982e-01
3.923689378494216839e+00, 1.140653775632535449e+01, 6.056379220673336894e-01
4.817899338094385087e+00, 9.822779931461253611e+00, 2.260323431229284974e-01
3.860859728541949920e+00, 1.043869533729915844e+01, 1.450123588845501743e+00
4.856563760117287742e+00, 1.027646264190223313e+01, -1.365321021405329738e+00
4.766310672090291689e+00, 9.499281512351709367e+00, -1.087605582807345123e-01
4.188126865470692906e+00, 1.050618314058566583e+01, -5.492760746258364968e-01
5.226681508691342515e+00, 1.189973638935266820e+01, -2.202479664382004376e-01
4.466996906617813679e+00, 1.136944195091067833e+01, -7.569644311040560902e-01
7.583573496256461155e+00, 9.269313134095055418e+00, -3.217110183954109415e-01
3.638078953286934869e+00, 9.110948960284936504e+00, -1.173194733506524035e+00
5.900917731822388212e+00, 1.036930668768695796e+01, -3.054436969845054639e-01
3.651945806587747256e+00, 1.018349754049184419e+01, -1.296791699505024598e+00
5.829640100604295050e+00, 1.041588309499175580e+01, -2.553824856608334359e-01
4.319504852862241506e+00, 1.108035545061819960e+01, 1.180676140288478448e+00
6.609804400433276328e+00, 1.068741197105944174e+01, -9.969251436040202363e-02
6.113505217440475370e+00, 1.019338969716469023e+01, 2.073214950156608283e-01
5.633476875296229203e+00, 9.375736785820734553e+00, 1.648432280578188358e+00
6.785607580627673663e+00, 1.039673692924951887e+01, 1.215445951470415675e+00
4.827389183024434871e+00, 8.189687724436934602e+00, -1.300236006001151301e+00
5.767776616550904123e+00, 8.847373358099922314e+00, 7.438325264003320392e-01
6.957969012749009252e+00, 1.116208389821141900e+01, 2.654624222498977448e-01
4.472101867514588491e+00, 9.606871570584347708e+00, -1.152081398163732479e-01
2.826715899104440322e+00, 1.064042219760340835e+01, 1.036016306679365118e-01
4.924111944348405601e+00, 9.930624721874380612e+00, -1.279289277153658755e-01
6.396940137708843288e+00, 8.604678298374327738e+00, 1.542065743750608009e+00
3.747643574074261963e+00, 1.026131668283459319e+01, -5.106200986351894233e-01
5.994038095351258200e+00, 1.032170030715593434e+01, 1.935725646531886168e+00
5.753763408722499584e+00, 1.032247235233064586e+01, -1.686959471584815740e-01
4.709518875017058903e+00, 9.742622593036374568e+00, 1.515210530253957799e+00
6.098811592868222498e+00, 1.038847887116306090e+01, -1.588295840172953222e+00
4.902446229250185361e+00, 1.141844088626276843e+01, -1.076310841173499178e+00
4.988611638107223634e+00, 1.105861792774992303e+01, -5.452308019088996094e-01
2.668496963229574526e+00, 8.427037698485193573e+00, 1.380666006677213176e+00
4.158604161641441976e+00, 9.740372102889379491e+00, 1.700096038672340937e+00
4.597798861284246641e+00, 9.127671645611208362e+00, -1.374379432794158751e+00
3.344172004864548242e+00, 1.141193493822135352e+01, -5.046620964059386205e-01
5.269724068279846740e+00, 1.075470559963688544e+01, 2.443971534601680207e-01
1.352577107100273235e+00, 9.603962466461251068e+00, 4.482364715535302468e-01
4.826628171859515426e+00, 9.551165083302425529e+00, -1.779640519595692805e+00
3.609636590884286456e+00, 9.598997048357833961e+00, 1.045027587284858839e-01
4.241536783563197410e+00, 1.093345877906501862e+01, -1.993642844947220105e+00
5.267746343338957971e+00, 8.260550634281598192e+00, 5.678792045258633792e-01
5.729150451113977915e+00, 1.039314106159128670e+01, -6.866392601784607752e-01
2.718160674803530519e+00, 1.047183597329692972e+01, -9.594946235387874500e-01
6.796532354116999741e+00, 1.132301346235212058e+01, 1.414485903493178931e+00
6.510461437495540515e+00, 1.048928426590287266e+01, 6.761482173543192919e-01
5.515588896616095305e+00, 1.057679252895396083e+01, -1.253196096840786256e+00
5.302992360583495213e+00, 9.800758339162024768e+00, 6.138398090442462873e-01
5.480597556603686193e+00, 1.209975232980768745e+01, 4.818158143878006894e-01
5.559065713515454199e+00, 9.445667109959863694e+00, 2.162509667077385789e-01
5.052320080533982072e+00, 9.175132422911399743e+00, 1.122876073927052243e+00
5.516388870915625908e+00, 1.065845558404592985e+01, 1.435105378523644948e+00
4.145007779748194565e+00, 1.087547643455772750e+01, -1.152644724663060005e+00
7.947665389839881911e+00, 9.865696140597357555e+00, 3.719580150295009879e-01
4.172598191440078708e+00, 1.176453671188866679e+01, 1.158960461251907992e+00
5.468703905173986968e+00, 1.061422336338451444e+01, 3.672368169675994110e-01
7.361146491963869387e+00, 1.139238082632157756e+01, -2.672027310730257454e+00
4.516288788786104291e+00, 8.602956319885082692e+00, 2.641658250401178742e-01
4.958846021481896571e+00, 6.899120755857055087e+00, -1.716525808229873162e-01
4.725077184349920856e+00, 1.155168130463406051e+01, 4.374677175329160783e-01
6.222125933411574827e+00, 1.032950560791932659e+01, -6.784353045014626105e-01
4.297528500802080487e+00, 1.078116457944681095e+01, -3.151340717437315919e-01
4.335087936902645822e+00, 1.039705201100593257e+01, 9.086790576713481560e-01
4.865379909029744709e+00, 1.079752450399074348e+01, -1.501388060763222398e+00
4.645979196614624662e+00, 1.001040258182350584e+01, -1.452492063249275045e+00
4.817599285710699064e+00, 9.723347282621475074e+00, -1.254773882483783076e+00
5.114764349734794102e+00, 9.887011634707551622e+00, 5.975320986099877940e-01
4.912758273200121373e+00, 8.884699679368567971e+00, 1.357455596670712472e+00
6.641501699442352802e+00, 1.151296531718884708e+01, -1.532152897412470516e+00
4.644820723503468862e+00, 8.499471549466070641e+00, 1.233223910940279833e+00
5.296350197042614560e+00, 1.048462345281704700e+01, 1.831081135004340554e+00
3.980844499044390972e+00, 1.134783112980615449e+01, -8.033590338620002491e-01
4.987442469445029225e+00, 1.193143295733181297e+01, 1.527986129888272870e+00
5.192451109697552525e+00, 8.774858241391246594e+00, -2.380715993474750436e-01
6.171269675514675868e+00, 1.058583317587052797e+01, 8.581936832747087962e-01
4.269347360354571741e+00, 9.671716477058103223e+00, -2.028725800697154524e-01
4.495436339220979072e+00, 9.385665067976503906e+00, 1.642803640781706376e+00
4.067979723308686957e+00, 1.275427067946924709e+01, -2.024496226975614280e-03
5.161415233348128240e+00, 1.015081488727199677e+01, 8.095022040859477519e-01
5.115478375214667750e+00, 9.367913106904161680e+00, -5.241860164912276465e-01
4.759244607332834498e+00, 9.987303771737138902e+00, -1.047466024353748137e+00
6.712303985173154075e+00, 1.109891100200708358e+01, -9.585214700185260561e-01
5.194926122606615237e+00, 1.057056723182641989e+01, 1.156046765294004020e-02
5.581857458683781026e+00, 1.002614133077745961e+01, 1.002380637957444864e-01
4.794677971569801578e+00, 1.008103068609299235e+01, 6.318429399819391890e-02
3.790878996661157352e+00, 1.024908954870230282e+01, 1.215115513287152949e+00
2.519630411894951294e+00, 7.973432698551608411e+00, -7.352976508117441412e-01
6.407436349830703648e+00, 9.267702127986703786e+00, -1.993000536265366884e+00
4.374186653154735538e+00, 1.098626663631876355e+01, 8.589801574911597459e-01
3.295098787463917489e+00, 9.431343444851346902e+00, -4.447244952964086728e-01
6.396477950180348593e+00, 8.084774153601697932e+00, 1.021441233294225981e+00
3.570964952009440196e+00, 1.172137848190940090e+01, 1.089165028337413244e-01
4.072943788492395356e+00, 1.023683939657887443e+01, -1.239629176899223362e+00
4.432738460746090681e+00, 9.301420160250035707e+00, -3.188727864031128401e-01
4.939568766916734077e+00, 1.003161160050387046e+01, -3.604955945127069628e-02
4.965811480267912970e+00, 1.040549386937844112e+01, 5.472974614495067502e-01
5.983300016037718549e+00, 1.086965076700383293e+01, 2.807311848345767080e-01
4.409290918183795149e+00, 1.040824584221598315e+01, 7.501746027532375516e-01
6.424266154483656344e+00, 9.548811462353311796e+00, -1.521494614544741220e+00
5.791493643677774195e+00, 1.050478910364455309e+01, 2.929306536165312114e+00
4.224551916091118464e+00, 1.228738079086251034e+01, -3.669977673865156692e-02
5.135498147565858318e+00, 9.859602123050114741e+00, 2.327662382696805476e+00
3.403997757084205489e+00, 9.672674817002988590e+00, 8.990513842133871503e-01
6.132834091922415354e+00, 8.361344995475720410e+00, 6.000333837644674650e-01
5.327962713116002114e+00, 8.243038903703345355e+00, -3.219933802204465872e-02
6.786558537674407532e+00, 9.310189164153729990e+00, -1.655422249556242287e+00
6.157104745156638970e+00, 1.082401186126753601e+01, 7.762499003146962062e-01
2.527985291866774897e+00, 1.085299900154849695e+01, -1.124788151163254923e+00
3.194101447958535900e+00, 1.003320748425070441e+01, -1.954025497822548529e-01
5.398720792366170862e+00, 1.012762912839534835e+01, -5.360915965214644308e-01
4.565524872448464500e+00, 8.361427433219546401e+00, -1.771128853052588825e+00
4.277746073048730224e+00, 8.989266457633986462e+00, -4.372901133830671139e-01
4.562789619971333366e+00, 1.099157860731449965e+01, 3.601174322899423630e-01
5.481601092991108537e+00, 1.042058374831677092e+01, -1.732448011432384805e+00
5.876633960764240605e+00, 1.149770909518591111e+01, -1.402283356390636504e+00
4.326711075218275582e+00, 1.005819793172965859e+01, -1.393503815445860328e+00
5.598893441873924459e+00, 9.281990000923533657e+00, 1.639202439161324021e+00
5.639288821255258988e+00, 1.077265852369237820e+01, 1.519302361504615458e-02
4.609158505708315978e+00, 9.930286752345105938e+00, 1.836973728461144262e-01
5.518607195790247388e+00, 9.061241876322984723e+00, -6.668317395493941757e-02
4.320788221386639982e+00, 9.963892841034498460e+00, -7.360339100685054925e-01
4.348691903317678964e+00, 9.535570745698555228e+00, 5.799360838012930230e-01
5.196042042952877971e+00, 9.967385972262366778e+00, 4.114252110700507004e-01
3.002999269892203227e+00, 9.262712457115446441e+00, 2.494955180632684399e+00
4.553887514988780083e+00, 8.952461016437387897e+00, 5.169543053311458358e-01
3.298742970228963678e+00, 7.453954280251379849e+00, 9.344934245387018779e-01
4.539206740549369457e+00, 1.264516071404641551e+01, 6.015770092724004314e-01
5.056916425364648582e+00, 9.557170031169155422e+00, 1.612830060253669817e+00
4.994236380467256708e+00, 1.071343419443417488e+01, -7.299621431143353822e-01
4.555650823125919402e+00, 9.356748682574536957e+00, 7.292289094412525152e-01
5.955780030117858281e+00, 1.026071792070006872e+01, 1.183808459507518895e+00
4.453329927973233460e+00, 9.073290424260395781e+00, -1.610966647716510103e+00
4.682657455379060529e+00, 9.210785316267086742e+00, 3.975059747056832737e-01
3.415647861821581088e+00, 9.993269132607562000e+00, -4.786351349157321744e-01
6.303377223972803201e+00, 9.368219463828440396e+00, -7.673460967533952959e-02
8.018246604346028761e+00, 1.037028431098823944e+01, -3.711208030562249682e-01
4.466785351096498324e+00, 1.074578791539670597e+01, 9.848080558777053128e-02
4.372031136740293533e+00, 1.099634663793294109e+01, 3.553285407150039849e-02
3.564166027013881966e+00, 8.823443800479569887e+00, -1.271351557682563360e+00
5.982047096749148807e+00, 1.265272748219715737e+01, -2.735931788387433589e-02
5.974350557951503049e+00, 1.214874303428097413e+01, 7.105216167417062467e-02
5.088003486072008918e+00, 1.064021569538340906e+01, -1.812258660774210828e+00
6.502539609216842820e+00, 9.995645193542557649e+00, -6.217240383255576708e-01
5.425662697228021081e+00, 1.006975030418033334e+01, 9.396934374347641894e-01
5.621768342699990484e+00, 1.013920642743950928e+01, -1.110877475784488810e+00
5.905145420341900042e+00, 8.790768053526837988e+00, 8.406971946792440864e-01
4.899544425907006229e+00, 9.568522648446379009e+00, 1.497088493243469598e+00
2.932104434713441954e+00, 1.064947096052583575e+01, 3.125651767202559661e-01
5.439471576934515440e+00, 8.127214159201610499e+00, 4.859325277065490445e-02
3.114619705681400674e+00, 1.086909852620193995e+01, 1.204266492372805253e+00
3.474243457663871215e+00, 1.153323378440344982e+01, 1.111520190786162487e+00
5.464835953864700002e+00, 9.368986384907518783e+00, -8.387748218135744338e-01
3.753417886690730843e+00, 9.515348407872066261e+00, 6.235932580616661003e-01
5.624888397489354652e+00, 9.817500583412382298e+00, 1.531328732296922235e+00
5.457349561315121278e+00, 8.176037283150197510e+00, -1.386202352609831268e+00
4.772893696279705722e+00, 1.049849080922757061e+01, -4.058791897456854314e-01
4.595470704253457939e+00, 9.374319337435704114e+00, 1.271595657650528288e+00
4.524864963661176631e+00, 1.019278761442306447e+01, 1.160125735669769176e+00
3.583511127782200045e+00, 1.054702885405916390e+01, 8.498002721617196054e-01
5.110057228809082197e+00, 1.066136360265588401e+01, -2.020443448958819110e-01
5.826817665759715936e+00, 9.630944892275264735e+00, -8.387488301288955617e-01
4.846374251864782323e+00, 8.467520184534159000e+00, -9.698552520526819709e-01
7.194465913732762452e+00, 1.035247925778930878e+01, -1.661356501084514659e-01
4.741889896958707773e+00, 9.996518892781956822e+00, 2.003802695098349795e-01
6.926228113037013578e+00, 9.500540172377762715e+00, 6.131921072557791064e-01
2.633056806842967834e+00, 1.011229958365777826e+01, 6.582442182739450809e-01
3.729173906803643135e+00, 1.137889296159125152e+01, 8.550602482420451844e-01
5.141194355553970752e+00, 8.776581102843906024e+00, -1.865395324240251285e-01
5.675784202878515927e+00, 9.981880115508049656e+00, -2.760781510076593670e-01
5.283439018913452578e+00, 1.055110468816073777e+01, -2.813176816543749847e-01
3.881616424825173439e+00, 1.012151697530816108e+01, 1.947329443493731049e-01
5.623219725412386794e+00, 1.016971570621090670e+01, 2.965683639289319329e-01
4.239226070557510440e+00, 1.010051703113985688e+01, 1.085413972280722339e+00
4.153345579777398378e+00, 1.141602654495412494e+01, -9.096551233643961343e-01
4.555463799316419760e+00, 1.196780882158504333e+01, -3.158245968498891720e-01
4.387234300312515600e+00, 1.074787487901680372e+01, -6.707728090139950528e-01
4.902441973370408768e+00, 1.026899603165391461e+01, 5.446353727488901786e-01
6.469829739743766517e+00, 1.086659912908381465e+01, 1.531818464778028854e+00
4.464596619790863308e+00, 8.400484451101039696e+00, 4.783365118893636581e-01
4.404116864874889181e+00, 1.045960470746181947e+01, 2.715690304939706756e+00
4.460101967842874160e+00, 1.023662339537566091e+01, -4.218197657146692259e-01
4.006610596468893171e+00, 1.001259626252723045e+01, 1.699818981472822343e-01
6.257244842726457534e+00, 1.023227538529265246e+01, 1.024188169673523774e+00
4.157014536551541184e+00, 9.814097056075514303e+00, 5.681387038384482224e-01
3.714166877499394115e+00, 1.045599040856353312e+01, -1.652322142866409882e+00
4.018685674181889489e+00, 1.039928906205237880e+01, -1.144763501203137190e+00
4.640403682356088133e+00, 1.050583822883308116e+01, 2.888450511656346920e-01
4.721166906213882797e+00, 9.894763957663776921e+00, 9.126579289014965513e-01
3.598713786512598656e+00, 9.873077944118278992e+00, -3.322740667483256027e-01
3.706710315335750572e+00, 9.170810131709057345e+00, 1.194243526546216128e+00
5.508058968395926236e+00, 8.463289749664205885e+00, 1.877702773235257583e+00
5.741169430973994459e+00, 1.121797994454006542e+01, -9.583917965976197495e-01
5.840397240069714613e+00, 1.035794582611977610e+01, -1.632911505413796871e-01
5.417226953378295740e+00, 8.453368060148685359e+00, 1.167750443598425530e-01
6.507030994228248488e+00, 1.107101136425876398e+01, -6.160636019148296727e-01
5.681179472257969820e+00, 8.259460049936274473e+00, 6.630350911570788153e-01
5.868593223072561926e+00, 1.138903320600569202e+01, -1.329633388961105833e+00
3.582290563715640364e+00, 1.071360327179367999e+01, -5.503126254165043862e-01
4.910866912107151094e+00, 1.048720536784797197e+01, 4.451836215166695698e-01
3.892718969179529864e+00, 8.535529302406619223e+00, -7.228143303630590877e-01
4.706450604126103165e+00, 9.515499375237668644e+00, -1.139243317755942314e-01
5.953925800050309469e+00, 8.609002908563264000e+00, -7.195199541230280493e-01
5.232159557212787249e+00, 1.099902801126716234e+01, -3.329287007294549072e-01
4.872184344547732415e+00, 1.020292279508227651e+01, -1.107105748675971890e+00
5.134727161949004248e+00, 1.132486499767816390e+01, 2.561944129172911477e+00
6.728863842227892356e+00, 1.007756942480495255e+01, 1.642793214721863793e-01
5.349648515095636547e+00, 1.016021092503732959e+01, -2.939989334844423374e-01
5.637290788667234764e+00, 9.729679901499464378e+00, 3.212326980486592265e-01
4.198779118392295118e+00, 9.259289221880226961e+00, -1.480909027913473119e+00
4.213522293085423698e+00, 9.659112586106285647e+00, 2.122176249498294587e-01
4.108621544674456949e+00, 8.660293054511877031e+00, -6.173163076754090151e-01
4.624685615898989965e+00, 8.645487085999974397e+00, 9.038132401926962656e-01
5.205337859745780449e+00, 1.174256862519350442e+01, 6.711043351656929834e-02
3.749335886239279603e+00, 1.009622671504560643e+01, -1.963179732005926048e-01
5.727530576722318578e+00, 8.602917170341090269e+00, -1.162537924509134069e+00
4.534508379639692777e+00, 9.977077639146346044e+00, -1.436569142634217533e+00
4.498329694564414005e+00, 1.032257377361361073e+01, -9.617164090328176318e-01
2.490904740399771722e+00, 8.697658787470139430e+00, 1.865929047105862118e-02
5.128857290941139624e+00, 9.441732034146065544e+00, 9.063484691708174890e-02
3.468881816808846441e+00, 1.078769805089097211e+01, 1.738701530966613396e+00
6.242656226418805687e+00, 1.045581956315469618e+01, 1.241808363686164984e+00
6.376496096990750928e+00, 1.013300185097617501e+01, -8.594544144275377828e-01
3.489745235409767332e+00, 1.311698181845230060e+01, 1.779511355866288502e+00
5.720059582039571211e+00, 1.046693388924956558e+01, 3.965950931374472299e-01
4.680214405952172640e+00, 9.150258083589360325e+00, 2.640660538937224522e-01
5.098204487008843877e+00, 9.721733361623606129e+00, -3.694326735100240122e-01
5.410641237383867264e+00, 9.960968505395369377e+00, -2.062244414532553582e-01
4.508276157958937880e+00, 1.087747042519895224e+01, 1.771063114746444844e+00
4.517983909986300617e+00, 1.098170004647781361e+01, 1.202325730835449580e+00
3.905849463067958105e+00, 9.713431952824659987e+00, -4.464988492357807037e-01
5.063905028792885510e+00, 9.724061386054923872e+00, 1.382039897421324159e+00
6.122885969908258730e+00, 8.926608859464289836e+00, -6.842411961956467170e-01
5.812184899862344878e+00, 8.635211280309109227e+00, 8.581079262537498753e-01
4.512084774618897676e+00, 1.119364090249717947e+01, -1.392556244550821054e+00
3.820036243429160372e+00, 1.004419218199623209e+01, 1.424137365899614149e+00
4.623160283574402563e+00, 1.063707018625113676e+01, 3.165560551212815987e-01
5.504009806668975990e+00, 7.790499109161173941e+00, -1.111893673637551316e+00
6.077593347507147747e+00, 1.024535958451578566e+01, 5.363551514163320544e-01
3.000517644801218076e+00, 7.432218499485778729e+00, -1.611318911422703060e-01
5.477450692136069499e+00, 9.853285573208456327e+00, 6.083413227175460403e-01
6.975234850696372391e+00, 1.057526121330918301e+01, -6.971374664183630498e-01
4.496623838004249585e+00, 9.896751303228894514e+00, 4.026939950971978460e-02
5.251220832470207434e+00, 9.243333061684429808e+00, -3.486065515272186999e-01
3.730146159764660574e+00, 8.039465698419853368e+00, 1.883819832000571681e+00
2.987360423731297399e+00, 9.964380337406886667e+00, 6.727752195270259028e-01
3.701258278358320997e+00, 9.339130082409671019e+00, -3.596209839512321538e-01
3.370611585091378259e+00, 1.030336165511862134e+01, 8.663430460630790197e-02
6.927299062898190307e+00, 1.146295180259659396e+01, -2.386946581362162645e-01
4.517505104262164117e+00, 9.011285253574232712e+00, 4.802916485116836415e-02
5.821921464061718510e+00, 9.850559073150778389e+00, 4.043908122805037753e-01
6.237639604521762138e+00, 1.055602836708779968e+01, -1.170632677646378905e+00
7.133122222076016428e+00, 1.067800794283473387e+01, 9.163818902939000477e-01
3.837743414432394307e+00, 1.038771479940253073e+01, -2.891631695908903898e-01
3.679967656225795913e+00, 1.145430242237475049e+01, -9.851124573966784093e-01
5.558283549903796583e+00, 9.870637078187169067e+00, -5.645893121437981499e-01
3.354479429513287592e+00, 9.034373667401935037e+00, -9.993152066752256646e-01
4.315095551619409164e+00, 8.893291720942521295e+00, 5.831531813219333893e-01
5.124987196330773820e+00, 1.024879745680414622e+01, 1.193192388113059943e+00
6.612167124328451884e+00, 1.080267119286452626e+01, -1.054525703773932094e-01
5.688853895996309973e+00, 1.018649702710305505e+01, -2.300937141659774809e+00
4.408849382849278520e+00, 1.039610478002110483e+01, -4.697059160075890971e-01
5.031448569250586367e+00, 9.529669452374175620e+00, -1.049722051710580972e+00
4.159599097204689677e+00, 1.068292412475260278e+01, 1.067086598854438267e-01
7.059608495508693515e+00, 1.167345853808363465e+01, 9.096387096435776254e-01
5.720799380912719556e+00, 8.638738721257912090e+00, 1.472969354030520817e-01
3.575006928156953201e+00, 1.071234463720894858e+01, -3.787580931561471687e-01
3.508125164164046517e+00, 9.088220861655386784e+00, -6.458843374614196831e-02
4.981606371756087448e+00, 1.008602756489030661e+01, 9.604841504775735173e-01
4.242894318374097473e+00, 1.089404181885169010e+01, 6.647883045801705748e-01
4.686527220569192131e+00, 9.253477431639124617e+00, -1.820972330215617330e+00
3.304825551535214956e+00, 9.482936365599561768e+00, 1.508970906428566794e+00
6.462210730312722085e+00, 9.068987892472986090e+00, 4.038224570167855410e-01
7.344832599402112194e+00, 1.021516510821653867e+01, 8.958395984772798970e-01
3.752923934040496956e+00, 7.530076853181020269e+00, 5.799007955463982844e-01
5.551751502325086740e+00, 1.115769900129012626e+01, -7.807972138236329851e-01
3.961809915903396817e+00, 9.451650133876194460e+00, 2.322758491993576868e+00
3.975290949499900250e+00, 1.033901231921279518e+01, -1.325304712315884759e+00
4.264643061437391580e+00, 1.038291864781183271e+01, 5.773051122908280375e-01
4.199502984168443476e+00, 1.034315479388945036e+01, -2.420012404251603577e-01
4.060626155269987159e+00, 1.107167558806674279e+01, 1.651847443577342922e+00
6.083788905891256427e+00, 1.112208051873749604e+01, -9.290293308251175164e-01
5.979768681244641115e+00, 8.676341952298576743e+00, -4.004645895335558481e-01
4.941365538143887903e+00, 9.731846819069042809e+00, 6.833153456260295799e-01
5.920665065592419118e+00, 1.233585211754283151e+01, -1.852979639116903235e-02
4.579665148515524642e+00, 1.030979035749639117e+01, -8.855080555356047434e-01
5.473605612786397678e+00, 1.200859331849685141e+01, -1.382250387198820374e-01
4.354262354109156519e+00, 1.115487690944008392e+01, 9.666646662646657395e-01
5.588990567928576070e+00, 1.093768607244459901e+01, -6.154796825729460519e-01
4.843299367201455041e+00, 1.082063403850741956e+01, -3.050982445533155984e-04
4.400480207277229994e+00, 9.715430838645094269e+00, 4.734675012241018610e-01
4.740153627248152368e+00, 9.815459168980208204e+00, -1.836831872709634883e+00
4.690651713976588866e+00, 1.034076372872365113e+01, 1.258981202944512712e-01
5.079028992218747263e+00, 9.055445533107047140e+00, -6.343829698211709278e-01
4.392209636406381179e+00, 1.054435870941770226e+01, -8.625050420429261622e-02
4.233171810338181018e+00, 1.100588397965677601e+01, -9.799760949908271623e-01
5.981250946548197334e+00, 9.715320296084009044e+00, 2.696751025479364738e-01
6.537991685732940539e+00, 1.099206431741510848e+01, 9.707373491070414584e-01
5.853781948908360455e+00, 8.071127081710741891e+00, -2.578382300294724816e-01
4.839420028266770757e+00, 1.083932862459614199e+01, 2.271946880993529899e-02
3.074356454294250973e+00, 1.037630977082317685e+01, -6.915665784862534693e-01
4.754899275102015821e+00, 8.444861716842822830e+00, -1.927966681907590463e+00
5.814198459176006750e+00, 9.462129961842334680e+00, -4.147777859423689151e-01
5.331965198311551468e+00, 9.273600292937207001e+00, 1.243550054071245414e+00
5.392804926214046723e+00, 1.010465341042632303e+01, -1.109284263322255049e+00
5.079815844989267859e+00, 1.065203341607480603e+01, 9.292952063296718856e-01
5.104840840824458326e+00, 1.146727322041456709e+01, -3.158466256033991004e-01
4.334123931395688523e+00, 1.050934153583886754e+01, -1.357032615321775160e-01
7.197867666105628004e+00, 1.017216105768716616e+01, -4.441127742976936910e-01
4.912147363298655200e+00, 9.620106536260111696e+00, -2.887449232870675231e-01
4.191844029352795431e+00, 8.578059990498834608e+00, 2.196924759265198368e+00
4.245376853957519181e+00, 8.988535141431178488e+00, -1.199952920345857432e+00
4.702761803347353720e+00, 9.634288114676277104e+00, 1.622889990165698570e+00
4.962402054150383712e+00, 1.074483271839286935e+01, 3.330047595796884474e-01
6.092342016309980401e+00, 9.828835011319105419e+00, -1.140915121098797114e+00
3.382125893291093810e+00, 9.738414309136631530e+00, -1.066159480020777428e+00
4.027642883666285201e+00, 8.876633532610638255e+00, -1.699464002774919269e+00
5.661653016787389525e+00, 9.018020792710409239e+00, 5.811254013336869528e-01
5.242251621367884695e+00, 8.972039328300562389e+00, -6.947950255928885266e-01
